iter	Passed	Remaining
1668	29592	5868
1669	29603	5849
1670	29613	5830
1671	29624	5811
1672	29635	5792
1673	29645	5773
1674	29655	5754
1675	29666	5735
1676	29674	5715
1677	29683	5696
1678	29692	5676
1679	29707	5658
1680	29716	5639
1681	29726	5620
1682	29737	5601
1683	29750	5582
1684	29759	5563
1685	29769	5544
1686	29778	5525
1687	29790	5506
1688	29799	5487
1689	29810	5468
1690	29822	5449
1691	29848	5433
1692	29857	5414
1693	29883	5398
1694	29894	5379
1695	29922	5363
1696	29950	5347
1697	29965	5329
1698	29991	5313
1699	30016	5296
1700	30042	5280
1701	30065	5264
1702	30088	5247
1703	30097	5228
1704	30119	5211
1705	30130	5192
1706	30140	5173
1707	30162	5156
1708	30185	5139
1709	30210	5123
1710	30235	5106
1711	30248	5088
1712	30269	5071
1713	30295	5055
1714	30310	5036
1715	30323	5018
1716	30336	5000
1717	30347	4981
1718	30361	4963
1719	30374	4944
1720	30384	4925
1721	30396	4907
1722	30411	4889
1723	30427	4871
1724	30438	4852
1725	30451	4834
1726	30463	4815
1727	30472	4796
1728	30489	4778
1729	30498	4759
1730	30512	4741
1731	30523	4723
1732	30532	4704
1733	30545	4685
1734	30555	4666
1735	30567	4648
1736	30576	4629
1737	30606	4613
1738	30625	4596
1739	30640	4578
1740	30660	4561
1741	30674	4543
1742	30692	4525
1743	30704	4507
1744	30715	4488
1745	30729	4470
1746	30743	4452
1747	30754	4433
1748	30769	4415
1749	30784	4397
1750	30799	4379
1751	30821	4362
1752	30846	4346
1753	30868	4329
1754	30884	4311
1755	30908	4294
1756	30932	4278
1757	30953	4260
1758	30967	4242
1759	30976	4224
1760	30991	4206
1761	31014	4189
1762	31024	4170
1763	31048	4153
1764	31063	4135
1765	31087	4119
1766	31096	4100
1767	31105	4081
1768	31132	4065
1769	31156	4048
1770	31177	4031
1771	31188	4012
1772	31203	3994
1773	31228	3978
1774	31237	3959
1775	31246	3940
1776	31270	3924
1777	31295	3907
1778	31310	3889
1779	31319	3870
1780	31332	3852
1781	31341	3834
1782	31354	3816
1783	31367	3797
1784	31378	3779
1785	31391	3761
1786	31416	3744
1787	31427	3726
1788	31452	3709
1789	31462	3691
1790	31475	3672
1791	31488	3654
1792	31499	3636
1793	31521	3619
1794	31531	3601
1795	31544	3583
1796	31558	3565
1797	31571	3546
1798	31584	3528
1799	31595	3510
1800	31607	3492
1801	31631	3475
1802	31660	3459
1803	31673	3441
1804	31682	3422
1805	31691	3404
1806	31699	3385
1807	31709	3367
1808	31719	3349
1809	31732	3331
1810	31757	3314
1811	31766	3295
1812	31793	3279
1813	31805	3261
1814	31822	3243
1815	31833	3225
1816	31845	3207
1817	31858	3189
1818	31874	3171
1819	31889	3153
1820	31897	3135
1821	31913	3117
1822	31922	3099
1823	31937	3081
1824	31949	3063
1825	31959	3045
1826	31985	3028
1827	32010	3011
1828	32035	2995
1829	32059	2978
1830	32072	2960
1831	32096	2943
1832	32109	2925
1833	32119	2907
1834	32132	2889
1835	32143	2871
1836	32156	2853
1837	32171	2835
1838	32202	2819
1839	32215	2801
1840	32226	2783
1841	32258	2767
1842	32268	2748
1843	32294	2732
1844	32303	2713
1845	32316	2695
1846	32327	2677
1847	32349	2660
1848	32374	2643
1849	32398	2626
1850	32424	2610
1851	32448	2593
1852	32459	2574
1853	32469	2556
1854	32479	2538
1855	32492	2520
1856	32502	2502
1857	32531	2486
1858	32546	2468
1859	32557	2450
1860	32567	2432
1861	32578	2414
1862	32603	2397
1863	32617	2379
1864	32635	2362
1865	32647	2344
1866	32657	2326
1867	32672	2308
1868	32682	2290
1869	32697	2273
1870	32709	2255
1871	32717	2237
1872	32730	2219
1873	32739	2201
1874	32747	2183
1875	32759	2165
1876	32767	2147
1877	32784	2129
1878	32793	2111
1879	32803	2093
1880	32814	2075
1881	32832	2058
1882	32842	2040
1883	32854	2022
1884	32880	2005
1885	32894	1988
1886	32905	1970
1887	32919	1952
1888	32930	1935
1889	32947	1917
1890	32960	1899
1891	32971	1882
1892	32982	1864
1893	33002	1847
1894	33015	1829
1895	33024	1811
1896	33034	1793
1897	33059	1776
1898	33085	1759
1899	33097	1741
1900	33108	1724
1901	33120	1706
1902	33134	1688
1903	33144	1671
1904	33155	1653
1905	33166	1635
1906	33176	1617
1907	33186	1600
1908	33196	1582
1909	33207	1564
1910	33216	1546
1911	33226	1529
1912	33235	1511
1913	33243	1493
1914	33252	1475
1915	33261	1458
1916	33271	1440
1917	33282	1422
1918	33291	1405
1919	33302	1387
1920	33328	1370
1921	33340	1353
1922	33363	1335
1923	33378	1318
1924	33396	1301
1925	33405	1283
1926	33428	1266
1927	33443	1248
1928	33454	1231
1929	33467	1213
1930	33480	1196
1931	33495	1178
1932	33505	1161
1933	33519	1143
1934	33529	1126
1935	33538	1108
1936	33547	1091
1937	33566	1073
1938	33575	1056
1939	33591	1038
1940	33602	1021
1941	33617	1004
1942	33630	986
1943	33655	969
1944	33666	951
1945	33690	934
1946	33716	917
1947	33734	900
1948	33760	883
1949	33774	866
1950	33800	848
1951	33819	831
1952	33844	814
1953	33854	796
1954	33863	779
1955	33889	762
1956	33903	744
1957	33916	727
1958	33932	710
1959	33941	692
1960	33950	675
1961	33975	658
1962	33986	640
1963	34005	623
1964	34014	605
1965	34023	588
1966	34033	570
1967	34042	553
1968	34052	536
1969	34061	518
1970	34075	501
1971	34086	483
1972	34106	466
1973	34116	449
1974	34125	431
1975	34134	414
1976	34159	397
1977	34175	380
1978	34199	362
1979	34217	345
1980	34229	328
1981	34238	310
1982	34251	293
1983	34260	276
1984	34285	259
1985	34294	241
1986	34304	224
1987	34313	207
1988	34327	189
1989	34339	172
1990	34348	155
1991	34361	137
1992	34374	120
1993	34399	103
1994	34410	86
1995	34420	68
1996	34429	51
1997	34443	34
1998	34474	17
1999	34494	0
