iter	RMSE
1664	1.214534429
1665	1.214533658
1666	1.214533606
1667	1.214532887
1668	1.214532784
1669	1.214532732
1670	1.214532732
1671	1.214532732
1672	1.21453263
1673	1.214530522
1674	1.214530316
1675	1.214528723
1676	1.214528517
1677	1.214454591
1678	1.214454591
1679	1.214454385
1680	1.214091782
1681	1.214091473
1682	1.214091422
1683	1.214087976
1684	1.21387747
1685	1.213670168
1686	1.213669911
1687	1.213669705
1688	1.213622067
1689	1.213621913
1690	1.213612807
1691	1.213611161
1692	1.213611367
1693	1.213611264
1694	1.21361008
1695	1.213610235
1696	1.213593669
1697	1.213592949
1698	1.21359264
1699	1.213592588
1700	1.213592588
1701	1.213588215
1702	1.213587804
1703	1.213583585
1704	1.213582453
1705	1.213560022
1706	1.213558633
1707	1.213557295
1708	1.213363163
1709	1.213359407
1710	1.213359355
1711	1.213355136
1712	1.213355033
1713	1.213352923
1714	1.213351225
1715	1.213351277
1716	1.21332776
1717	1.213326371
1718	1.213326474
1719	1.213326216
1720	1.213325342
1721	1.213325136
1722	1.213230551
1723	1.213229007
1724	1.213222163
1725	1.213222317
1726	1.213222266
1727	1.213221751
1728	1.213221905
1729	1.213181867
1730	1.213179756
1731	1.213021183
1732	1.212944076
1733	1.212943819
1734	1.212943716
1735	1.212940216
1736	1.212939752
1737	1.212939546
1738	1.212939135
1739	1.212911441
1740	1.212911183
1741	1.212910617
1742	1.212688271
1743	1.212688219
1744	1.212530921
1745	1.212414542
1746	1.212414439
1747	1.212341259
1748	1.212214922
1749	1.212214922
1750	1.21221415
1751	1.212212862
1752	1.211690068
1753	1.21168914
1754	1.211688522
1755	1.211688677
1756	1.211687955
1757	1.211687491
1758	1.211687595
1759	1.211573712
1760	1.21157299
1761	1.211572836
1762	1.211572733
1763	1.211275969
1764	1.211265557
1765	1.211264938
1766	1.211258649
1767	1.211258804
1768	1.211254783
1769	1.211244783
1770	1.211236742
1771	1.21123468
1772	1.211234732
1773	1.211234371
1774	1.211234319
1775	1.211234371
1776	1.211234268
1777	1.211234268
1778	1.211234268
1779	1.211234319
1780	1.211234268
1781	1.211234422
1782	1.211234371
1783	1.211234422
1784	1.211134107
1785	1.211134004
1786	1.211046311
1787	1.211046053
1788	1.211042187
1789	1.211041156
1790	1.211034917
1791	1.211033319
1792	1.211032907
1793	1.21102043
1794	1.210687741
1795	1.210687638
1796	1.210687741
1797	1.21068769
1798	1.210687741
1799	1.21068769
1800	1.21068769
1801	1.210683151
1802	1.210682429
1803	1.210611724
1804	1.210611105
1805	1.210609351
1806	1.210609145
1807	1.210608887
1808	1.210608474
1809	1.210608474
1810	1.210607546
1811	1.210330045
1812	1.210328962
1813	1.210329065
1814	1.210329065
1815	1.210328085
1816	1.210327672
1817	1.210327776
1818	1.210325454
1819	1.210245854
1820	1.210245338
1821	1.210245287
1822	1.210245183
1823	1.21024508
1824	1.210244977
1825	1.210244822
1826	1.210244822
1827	1.210244822
1828	1.21024379
1829	1.210243584
1830	1.210243275
1831	1.210243223
1832	1.210243171
1833	1.210242965
1834	1.210243017
1835	1.210243068
1836	1.21024281
1837	1.209986434
1838	1.209966206
1839	1.209966155
1840	1.20996342
1841	1.209910424
1842	1.209910475
1843	1.209910475
1844	1.209910527
1845	1.209910424
1846	1.209910372
1847	1.209910321
1848	1.20989742
1849	1.209897213
1850	1.20989742
1851	1.209897368
1852	1.209896852
1853	1.209616194
1854	1.209616143
1855	1.209613613
1856	1.209613355
1857	1.209549659
1858	1.209549401
1859	1.209352612
1860	1.20935256
1861	1.209352406
1862	1.209352302
1863	1.209352354
1864	1.209351631
1865	1.209349411
1866	1.209294994
1867	1.209285443
1868	1.209285494
1869	1.209285288
1870	1.209221626
1871	1.20922049
1872	1.209121298
1873	1.209121195
1874	1.209121143
1875	1.209080659
1876	1.209080659
1877	1.209079264
1878	1.209079058
1879	1.209076321
1880	1.209076218
1881	1.209071157
1882	1.209071105
1883	1.208628627
1884	1.208628575
1885	1.208628679
1886	1.208628472
1887	1.208627284
1888	1.208627336
1889	1.208627336
1890	1.208626664
1891	1.208625992
1892	1.208547469
1893	1.208547469
1894	1.208465375
1895	1.208464445
1896	1.208464187
1897	1.208386996
1898	1.208386686
1899	1.208386582
1900	1.208209396
1901	1.2082095
1902	1.208209345
1903	1.208209396
1904	1.208207639
1905	1.208207639
1906	1.208207484
1907	1.208205934
1908	1.208205779
1909	1.208205831
1910	1.208205262
1911	1.208205159
1912	1.208205056
1913	1.208204952
1914	1.208204952
1915	1.208205056
1916	1.208204952
1917	1.208205004
1918	1.208205107
1919	1.208165057
1920	1.208165109
1921	1.208098907
1922	1.208096478
1923	1.208096323
1924	1.20809622
1925	1.208096116
1926	1.208096013
1927	1.208096013
1928	1.208096168
1929	1.208095806
1930	1.208095703
1931	1.208094979
1932	1.208094669
1933	1.208094617
1934	1.208094514
1935	1.208094514
1936	1.208094514
1937	1.208093946
1938	1.207859237
1939	1.207859134
1940	1.20785903
1941	1.207858927
1942	1.207858875
1943	1.207858772
1944	1.207858255
1945	1.207765775
1946	1.207765258
1947	1.207765207
1948	1.20776257
1949	1.207762622
1950	1.207762622
1951	1.207762105
1952	1.207762105
1953	1.20775921
1954	1.207672048
1955	1.207642734
1956	1.207623036
1957	1.207620709
1958	1.207521386
1959	1.207521334
1960	1.207521179
1961	1.207521231
1962	1.207521076
1963	1.207520817
1964	1.207520714
1965	1.207519783
1966	1.207519835
1967	1.20750908
1968	1.207504581
1969	1.207493206
1970	1.207493206
1971	1.207493051
1972	1.207217161
1973	1.207216437
1974	1.207194715
1975	1.207149977
1976	1.207149925
1977	1.207150028
1978	1.207150028
1979	1.207149977
1980	1.207149925
1981	1.207149977
1982	1.207149873
1983	1.207145425
1984	1.207145011
1985	1.207144753
1986	1.207144442
1987	1.207139167
1988	1.207139115
1989	1.207138391
1990	1.207138236
1991	1.207138236
1992	1.20713808
1993	1.206908256
1994	1.206907739
1995	1.206907532
1996	1.206905204
1997	1.206904945
1998	1.206904997
1999	1.2069051
