iter	Passed	Remaining
1668	29897	5929
1669	29907	5909
1670	29920	5890
1671	29928	5871
1672	29940	5852
1673	29962	5834
1674	29973	5815
1675	29991	5797
1676	30003	5778
1677	30027	5762
1678	30041	5743
1679	30050	5723
1680	30074	5707
1681	30085	5687
1682	30096	5668
1683	30115	5651
1684	30139	5634
1685	30167	5618
1686	30179	5599
1687	30188	5579
1688	30213	5563
1689	30226	5544
1690	30249	5527
1691	30262	5508
1692	30273	5489
1693	30284	5470
1694	30296	5451
1695	30307	5432
1696	30329	5415
1697	30342	5396
1698	30353	5377
1699	30366	5358
1700	30381	5340
1701	30408	5324
1702	30425	5306
1703	30440	5287
1704	30454	5269
1705	30478	5252
1706	30496	5234
1707	30508	5215
1708	30533	5199
1709	30555	5181
1710	30568	5163
1711	30590	5146
1712	30602	5127
1713	30623	5109
1714	30639	5091
1715	30650	5072
1716	30675	5056
1717	30692	5038
1718	30703	5019
1719	30714	5000
1720	30727	4981
1721	30745	4963
1722	30773	4947
1723	30790	4929
1724	30808	4911
1725	30818	4892
1726	30829	4873
1727	30844	4855
1728	30854	4836
1729	30870	4817
1730	30888	4800
1731	30912	4783
1732	30937	4766
1733	30948	4747
1734	30958	4728
1735	30983	4711
1736	30996	4693
1737	31005	4673
1738	31016	4655
1739	31031	4636
1740	31041	4617
1741	31055	4599
1742	31080	4582
1743	31091	4563
1744	31116	4547
1745	31145	4530
1746	31158	4512
1747	31183	4495
1748	31208	4478
1749	31217	4459
1750	31230	4441
1751	31255	4424
1752	31280	4407
1753	31299	4389
1754	31317	4371
1755	31327	4353
1756	31340	4334
1757	31351	4315
1758	31361	4296
1759	31386	4279
1760	31401	4261
1761	31412	4243
1762	31420	4223
1763	31447	4207
1764	31478	4191
1765	31494	4173
1766	31507	4154
1767	31522	4136
1768	31547	4119
1769	31564	4101
1770	31585	4084
1771	31603	4066
1772	31615	4047
1773	31631	4029
1774	31640	4010
1775	31649	3991
1776	31658	3972
1777	31688	3956
1778	31698	3937
1779	31707	3918
1780	31723	3900
1781	31734	3882
1782	31746	3863
1783	31759	3845
1784	31783	3828
1785	31793	3809
1786	31817	3792
1787	31831	3774
1788	31853	3756
1789	31870	3739
1790	31888	3721
1791	31901	3702
1792	31919	3685
1793	31943	3668
1794	31969	3651
1795	31981	3632
1796	31990	3613
1797	32007	3595
1798	32016	3577
1799	32026	3558
1800	32035	3539
1801	32053	3521
1802	32072	3504
1803	32097	3487
1804	32107	3468
1805	32131	3451
1806	32144	3433
1807	32155	3414
1808	32170	3396
1809	32186	3378
1810	32214	3361
1811	32239	3344
1812	32265	3328
1813	32278	3309
1814	32292	3291
1815	32307	3273
1816	32319	3255
1817	32328	3236
1818	32346	3218
1819	32372	3201
1820	32384	3183
1821	32399	3165
1822	32412	3147
1823	32426	3128
1824	32439	3110
1825	32450	3092
1826	32465	3074
1827	32478	3055
1828	32492	3037
1829	32520	3021
1830	32538	3003
1831	32546	2984
1832	32569	2967
1833	32580	2948
1834	32596	2931
1835	32607	2912
1836	32618	2894
1837	32643	2877
1838	32665	2859
1839	32676	2841
1840	32691	2823
1841	32716	2806
1842	32726	2787
1843	32735	2769
1844	32744	2750
1845	32756	2732
1846	32773	2714
1847	32790	2697
1848	32807	2679
1849	32816	2660
1850	32827	2642
1851	32838	2624
1852	32848	2605
1853	32876	2588
1854	32891	2571
1855	32906	2553
1856	32917	2534
1857	32941	2517
1858	32952	2499
1859	32977	2482
1860	32986	2463
1861	32997	2445
1862	33015	2427
1863	33029	2409
1864	33042	2391
1865	33053	2373
1866	33078	2356
1867	33096	2338
1868	33107	2320
1869	33120	2302
1870	33144	2285
1871	33157	2267
1872	33189	2250
1873	33200	2232
1874	33213	2214
1875	33238	2196
1876	33252	2179
1877	33280	2161
1878	33292	2143
1879	33306	2125
1880	33320	2107
1881	33334	2090
1882	33350	2072
1883	33374	2054
1884	33383	2036
1885	33392	2018
1886	33404	2000
1887	33417	1982
1888	33425	1964
1889	33435	1945
1890	33447	1927
1891	33460	1910
1892	33485	1892
1893	33493	1874
1894	33523	1857
1895	33536	1839
1896	33546	1821
1897	33571	1804
1898	33583	1786
1899	33592	1768
1900	33616	1750
1901	33627	1732
1902	33641	1714
1903	33650	1696
1904	33669	1679
1905	33680	1661
1906	33691	1643
1907	33713	1625
1908	33722	1607
1909	33735	1589
1910	33747	1571
1911	33760	1553
1912	33773	1535
1913	33783	1517
1914	33796	1500
1915	33807	1482
1916	33817	1464
1917	33825	1446
1918	33835	1428
1919	33869	1411
1920	33882	1393
1921	33907	1376
1922	33921	1358
1923	33934	1340
1924	33946	1322
1925	33960	1304
1926	33973	1287
1927	33984	1269
1928	33995	1251
1929	34010	1233
1930	34025	1215
1931	34038	1198
1932	34051	1180
1933	34064	1162
1934	34077	1144
1935	34090	1126
1936	34102	1109
1937	34120	1091
1938	34145	1074
1939	34153	1056
1940	34166	1038
1941	34178	1020
1942	34189	1002
1943	34203	985
1944	34218	967
1945	34243	950
1946	34266	932
1947	34276	914
1948	34295	897
1949	34306	879
1950	34320	861
1951	34336	844
1952	34345	826
1953	34361	808
1954	34387	791
1955	34405	773
1956	34420	756
1957	34436	738
1958	34460	721
1959	34472	703
1960	34483	685
1961	34496	668
1962	34505	650
1963	34521	632
1964	34533	615
1965	34549	597
1966	34560	579
1967	34589	562
1968	34608	544
1969	34621	527
1970	34634	509
1971	34644	491
1972	34669	474
1973	34684	456
1974	34703	439
1975	34734	421
1976	34742	404
1977	34751	386
1978	34761	368
1979	34770	351
1980	34778	333
1981	34789	315
1982	34799	298
1983	34813	280
1984	34824	263
1985	34837	245
1986	34850	228
1987	34875	210
1988	34888	192
1989	34899	175
1990	34913	157
1991	34921	140
1992	34935	122
1993	34966	105
1994	34979	87
1995	34990	70
1996	35005	52
1997	35018	35
1998	35028	17
1999	35043	0
