iter	Passed	Remaining
1668	29516	5853
1669	29542	5837
1670	29566	5821
1671	29584	5803
1672	29611	5787
1673	29641	5772
1674	29658	5754
1675	29667	5735
1676	29681	5716
1677	29691	5697
1678	29719	5681
1679	29733	5663
1680	29746	5644
1681	29763	5627
1682	29777	5608
1683	29787	5589
1684	29798	5570
1685	29810	5551
1686	29820	5532
1687	29831	5513
1688	29843	5495
1689	29854	5476
1690	29864	5457
1691	29890	5441
1692	29911	5423
1693	29938	5408
1694	29950	5389
1695	29977	5373
1696	30002	5356
1697	30015	5338
1698	30039	5321
1699	30053	5303
1700	30081	5287
1701	30108	5271
1702	30125	5253
1703	30153	5237
1704	30179	5221
1705	30205	5205
1706	30217	5186
1707	30244	5170
1708	30254	5151
1709	30282	5135
1710	30300	5118
1711	30329	5102
1712	30348	5084
1713	30359	5065
1714	30369	5046
1715	30379	5027
1716	30391	5009
1717	30411	4991
1718	30439	4975
1719	30451	4957
1720	30469	4939
1721	30480	4920
1722	30492	4902
1723	30507	4883
1724	30516	4864
1725	30544	4848
1726	30558	4830
1727	30588	4814
1728	30615	4798
1729	30632	4780
1730	30660	4764
1731	30687	4748
1732	30704	4730
1733	30724	4713
1734	30739	4695
1735	30755	4677
1736	30769	4658
1737	30779	4639
1738	30789	4621
1739	30799	4602
1740	30814	4584
1741	30826	4565
1742	30838	4547
1743	30850	4528
1744	30877	4512
1745	30900	4495
1746	30917	4477
1747	30929	4459
1748	30940	4440
1749	30954	4422
1750	30980	4405
1751	31000	4388
1752	31016	4370
1753	31043	4353
1754	31074	4338
1755	31102	4321
1756	31116	4303
1757	31142	4287
1758	31157	4268
1759	31177	4251
1760	31193	4233
1761	31203	4214
1762	31212	4195
1763	31228	4177
1764	31247	4160
1765	31262	4142
1766	31274	4123
1767	31286	4105
1768	31300	4087
1769	31327	4070
1770	31358	4054
1771	31375	4037
1772	31388	4018
1773	31403	4000
1774	31417	3982
1775	31429	3964
1776	31448	3946
1777	31461	3928
1778	31473	3909
1779	31486	3891
1780	31496	3872
1781	31509	3854
1782	31524	3836
1783	31536	3818
1784	31561	3801
1785	31573	3783
1786	31586	3764
1787	31598	3746
1788	31624	3729
1789	31639	3711
1790	31658	3694
1791	31669	3675
1792	31684	3657
1793	31693	3639
1794	31720	3622
1795	31730	3604
1796	31742	3585
1797	31754	3567
1798	31763	3548
1799	31772	3530
1800	31781	3511
1801	31793	3493
1802	31805	3475
1803	31819	3457
1804	31828	3438
1805	31854	3421
1806	31867	3403
1807	31877	3385
1808	31901	3368
1809	31911	3349
1810	31932	3332
1811	31964	3316
1812	31975	3298
1813	32002	3281
1814	32012	3262
1815	32030	3245
1816	32040	3226
1817	32056	3209
1818	32075	3191
1819	32087	3173
1820	32098	3155
1821	32108	3136
1822	32118	3118
1823	32127	3100
1824	32137	3081
1825	32165	3065
1826	32178	3047
1827	32193	3029
1828	32211	3011
1829	32221	2993
1830	32234	2975
1831	32259	2958
1832	32276	2940
1833	32304	2923
1834	32319	2906
1835	32334	2888
1836	32349	2870
1837	32366	2852
1838	32385	2835
1839	32399	2817
1840	32410	2799
1841	32427	2781
1842	32442	2763
1843	32455	2745
1844	32470	2727
1845	32482	2709
1846	32492	2691
1847	32504	2673
1848	32531	2656
1849	32545	2638
1850	32559	2620
1851	32572	2602
1852	32582	2584
1853	32594	2566
1854	32610	2549
1855	32625	2531
1856	32636	2513
1857	32648	2495
1858	32663	2477
1859	32680	2459
1860	32693	2441
1861	32708	2424
1862	32723	2406
1863	32735	2388
1864	32747	2370
1865	32758	2352
1866	32784	2335
1867	32799	2317
1868	32826	2300
1869	32848	2283
1870	32857	2265
1871	32884	2248
1872	32897	2230
1873	32911	2212
1874	32926	2195
1875	32943	2177
1876	32957	2159
1877	32967	2141
1878	32980	2123
1879	32989	2105
1880	33007	2088
1881	33019	2070
1882	33036	2052
1883	33049	2034
1884	33062	2017
1885	33074	1999
1886	33103	1982
1887	33118	1964
1888	33145	1947
1889	33172	1930
1890	33187	1912
1891	33217	1896
1892	33230	1878
1893	33241	1860
1894	33263	1843
1895	33292	1826
1896	33302	1808
1897	33314	1790
1898	33323	1772
1899	33338	1754
1900	33348	1736
1901	33360	1718
1902	33376	1701
1903	33404	1684
1904	33423	1666
1905	33433	1648
1906	33451	1631
1907	33465	1613
1908	33480	1595
1909	33511	1579
1910	33531	1561
1911	33548	1544
1912	33561	1526
1913	33593	1509
1914	33605	1491
1915	33626	1474
1916	33636	1456
1917	33648	1438
1918	33661	1420
1919	33673	1403
1920	33685	1385
1921	33699	1367
1922	33708	1349
1923	33727	1332
1924	33742	1314
1925	33760	1297
1926	33772	1279
1927	33786	1261
1928	33798	1244
1929	33815	1226
1930	33827	1208
1931	33839	1191
1932	33868	1173
1933	33880	1156
1934	33895	1138
1935	33911	1121
1936	33928	1103
1937	33945	1085
1938	33955	1068
1939	33968	1050
1940	33978	1032
1941	34004	1015
1942	34014	997
1943	34024	980
1944	34034	962
1945	34044	944
1946	34070	927
1947	34081	909
1948	34093	892
1949	34113	874
1950	34127	857
1951	34138	839
1952	34157	822
1953	34169	804
1954	34179	786
1955	34191	769
1956	34203	751
1957	34217	733
1958	34236	716
1959	34247	698
1960	34257	681
1961	34270	663
1962	34285	646
1963	34304	628
1964	34314	611
1965	34325	593
1966	34335	576
1967	34345	558
1968	34357	540
1969	34373	523
1970	34382	505
1971	34406	488
1972	34415	470
1973	34425	453
1974	34438	435
1975	34453	418
1976	34465	400
1977	34482	383
1978	34492	366
1979	34502	348
1980	34513	331
1981	34528	313
1982	34537	296
1983	34548	278
1984	34558	261
1985	34568	243
1986	34580	226
1987	34593	208
1988	34603	191
1989	34625	173
1990	34643	156
1991	34655	139
1992	34667	121
1993	34688	104
1994	34702	86
1995	34712	69
1996	34727	52
1997	34755	34
1998	34764	17
1999	34776	0
